author,initialcartolaneangle,travelleddistance
Reference Generator,-0.004685320891439915,13.88574248233495
Sebastian Asen,-0.0040249149315059185,9.892221068188237
Sebastian Vogl,-0.0015169610269367695,9.05077064495057
Reference Generator,-0.06681497395038605,465.19313375209083
Reference Generator,-0.0011533248471096158,22.19231866365371
Harish Swaminathan Gopal,-0.0013065774692222476,0.20925463813423176
Sebastian Vogl,-0.0014119286788627505,30.802632576096396
Reference Generator,-0.0021984963677823544,15.869975433940784
Reference Generator,-0.004554658196866512,113.7403823532334
Harish Swaminathan Gopal,-0.0013216020306572318,0.2091591016833428
Harish Swaminathan Gopal,-0.0016547938575968146,1.838773055461976
Reference Generator,-0.0008786377729848027,10.808575725780639
Harish Swaminathan Gopal,-0.0013988446444272995,0.2093101649615894
Reference Generator,-0.001416968647390604,12.084846795454846
Sebastian Asen,0.0035446169786155224,9.641077495417122
Sebastian Asen,-0.0036386754363775253,256.3701107482787
Sebastian Asen,0.0024246375542134047,9.898664046867255
Harish Swaminathan Gopal,-0.0013222757261246443,1.8395167319339853
Sebastian Vogl,0.001700117951259017,40.3317236919869
Sebastian Vogl,-0.001289066975004971,9.075737085815026
Harish Swaminathan Gopal,-0.0016782884486019611,1.9890760039597926
Sebastian Vogl,-0.0013378099538385868,5.780223857633266e-05
Sebastian Vogl,-180.00148010253906,1.777075256260963
Reference Generator,-0.004254382103681564,13.355776003077331
Harish Swaminathan Gopal,-0.0014938006643205881,33.00293731692313
Sebastian Asen,0.0017096364172175527,1.9898325646837718
Sebastian Vogl,-0.0014154108939692378,7.898322018479851
Harish Swaminathan Gopal,-0.0016609970480203629,318.8905486351657
Harish Swaminathan Gopal,-0.0011923734564334154,9.38717478906659
Sebastian Vogl,-0.0015588757814839482,8.786288911116317
Harish Swaminathan Gopal,-0.0015567515511065722,142.85199492845362
Sebastian Vogl,-180.00167846679688,0.00014552507919519218
Sebastian Vogl,-0.0014769980916753411,5.5105764390909485e-05
Harish Swaminathan Gopal,-0.0016759926220402122,224.31000886290292
Sebastian Asen,-0.005099307280033827,9.886071578327403
Sebastian Vogl,-0.001429519965313375,10.34616323336605
Reference Generator,-0.0010785730555653572,10.358839336006746
Harish Swaminathan Gopal,-0.0014230858068913221,0.0
Sebastian Vogl,89.9985122680664,2.000087214450165
Sebastian Vogl,-0.001555530820041895,6.355811027731879e-05
Sebastian Asen,0.0028459103778004646,27.846058589507763
Reference Generator,0.0027609094977378845,0.0004731092239710383
Harish Swaminathan Gopal,-0.0014347409596666694,0.2094570579963545
Sebastian Asen,0.0025840923190116882,135.51593342152177
Harish Swaminathan Gopal,-0.0013244738802313805,146.89563208882578
Harish Swaminathan Gopal,-0.0015051382360979915,437.36635808042945
Harish Swaminathan Gopal,-0.0012960798339918256,0.20923785213645688
Sebastian Vogl,-0.0014707440277561545,7.449657011747437
Harish Swaminathan Gopal,-0.001407421543262899,116.61188520741726
Harish Swaminathan Gopal,-0.0012342982226982713,139.67429787401954
Harish Swaminathan Gopal,-0.0014323381474241614,448.6581343561063
Reference Generator,-0.004455659072846174,21.384774106609967
Sebastian Vogl,9.864532470703125,5.1626058152401036e-05
Sebastian Asen,0.0008533340878784657,264.6145620365692
Sebastian Asen,-0.005129454657435417,0.2710649544204888
Sebastian Asen,-0.006206044461578131,0.27071715957166304
Sebastian Asen,-0.004557479172945023,275.7126774955488
Sebastian Asen,-0.0029666791670024395,303.3987583505687
Sebastian Asen,-0.004909893497824669,13.243996105749511
Sebastian Vogl,-0.0013666111044585705,4.978061207792149
Harish Swaminathan Gopal,-0.0013256443198770285,0.27271097051352794
Harish Swaminathan Gopal,-0.0015502652386203408,0.2086936328242824
Harish Swaminathan Gopal,-0.0016126984264701605,1.420134956300943
Reference Generator,-0.008648183196783066,410.71153087023185
Sebastian Asen,-0.004329955670982599,9.656890600183882
Harish Swaminathan Gopal,-0.0017206184566020966,1.8389655812207815
Harish Swaminathan Gopal,-0.001465094042941928,0.0
Sebastian Vogl,-0.001440121908672154,7.4661813947135
Sebastian Vogl,89.99834442138672,7.301643986674609e-05
Sebastian Vogl,-0.001363388728350401,7.442119155369259
Sebastian Vogl,-180.0015106201172,2.7096965926366314
Harish Swaminathan Gopal,-0.001409268705174327,1.6941113982020013
Harish Swaminathan Gopal,-0.0012942301109433174,0.0
Sebastian Asen,-0.005144521594047546,12.96578241187162
Harish Swaminathan Gopal,-0.0013135401532053947,1.6942775609634813
Sebastian Vogl,-0.001427197246812284,10.397816640081357
Harish Swaminathan Gopal,-0.0014024988049641252,0.20879288325414933
Harish Swaminathan Gopal,-0.0013724289601668715,1.839065340034585
Sebastian Vogl,89.9987564086914,6.494676986214423e-05
Sebastian Vogl,-0.0015917787095531821,41.80363218815491
Reference Generator,0.002586803864687681,13.692260708995454
Reference Generator,-0.003278931835666299,12.672731643449724
Sebastian Vogl,-0.0015640984056517482,30.063297475201598
Reference Generator,-0.002264059614390135,45.93516258966561
Harish Swaminathan Gopal,-0.0012965550413355231,0.0
Sebastian Vogl,-0.001438692444935441,6.0322975272174295
Sebastian Asen,-0.0015339654637500644,282.2193275369423
Reference Generator,0.0006968249217607081,120.74411086214536
Reference Generator,0.0005522980936802924,136.57430413720232
Sebastian Asen,-0.003669027704745531,12.967674832145644
Sebastian Vogl,-0.001550294109620154,9.082981478985563
Reference Generator,0.0025605286937206984,10.46889004513525
Sebastian Vogl,-0.001224295818246901,7.5837358786940055
Sebastian Vogl,-0.0013553453609347343,1.0001056258447758
Reference Generator,0.002453490858897567,17.72734986174098
Harish Swaminathan Gopal,-0.001346068806014955,28.145702461162124
Reference Generator,0.00250441487878561,12.38345787605994
Harish Swaminathan Gopal,-0.0014691677642986178,0.2089901252134172
Sebastian Vogl,-0.0012607210082933307,30.410547281053148
Harish Swaminathan Gopal,-0.0014373366720974445,144.89703321194565
Harish Swaminathan Gopal,-0.0014161301078274846,0.0
Sebastian Asen,0.0017893818439915776,0.27052767430980235
Reference Generator,-0.004366088658571243,16.37127729267182
Reference Generator,-0.08090842515230179,457.14325106626154
Sebastian Asen,-0.0023792749270796776,9.901650103280144
Sebastian Vogl,89.99860382080078,6.652522757119857e-05
Harish Swaminathan Gopal,-0.0013475226005539298,0.20934988491231116
Sebastian Asen,-0.0039114453829824924,13.522614808769529
Sebastian Asen,-0.004970009904354811,0.2705372805986665
Sebastian Asen,0.0008373604505322874,285.4779079415275
Sebastian Vogl,-0.0013748116325587034,10.403944721487983
Reference Generator,-0.004219106398522854,17.091131675875133
Harish Swaminathan Gopal,-0.0016610146267339587,139.68746037354353
Harish Swaminathan Gopal,-0.0014543376164510846,1.4203865244037375
Harish Swaminathan Gopal,-0.0012105071218684316,1.6942072583883656
Sebastian Asen,-0.002324752975255251,1.8391024495835047
Sebastian Vogl,89.99851989746094,2.0001171016925454
Sebastian Vogl,-180.0016632080078,8.21519045744665e-05
Harish Swaminathan Gopal,-0.0017505695577710867,41.356941348903746
Sebastian Asen,0.0013424335047602654,315.3448404752637
Harish Swaminathan Gopal,-0.001380590838380158,0.20908196907994595
Sebastian Vogl,-0.0014485290739685297,30.410562953295404
Sebastian Asen,0.0015885556349530816,9.648369952746098
Sebastian Vogl,9.864503860473633,6.000106778807653
Harish Swaminathan Gopal,-0.0012805783189833164,0.20890604490900158
Reference Generator,0.002798742614686489,12.715373821736428
Sebastian Vogl,0.0015606819652020931,40.33153532991167
Sebastian Asen,0.0018685201648622751,98.63556243272626
Harish Swaminathan Gopal,-0.00153820076957345,26.89627630870207
Sebastian Asen,0.0027590112295001745,12.964660362901437
Sebastian Vogl,-0.0014185768086463213,2.0001175568516665
Harish Swaminathan Gopal,-0.0013808453222736716,447.50556661601
Sebastian Asen,-0.004171160981059074,27.82923731123585
Harish Swaminathan Gopal,-0.0016713676741346717,0.20876533477872
Sebastian Asen,-0.00125278125051409,9.88415369154804
Sebastian Asen,0.0023808928672224283,12.965837777551709
Sebastian Vogl,-180.00155639648438,89.03914129297465
Sebastian Asen,0.0007314168033190072,285.19371660571585
Sebastian Vogl,-0.0014544494915753603,30.802632807270356
Harish Swaminathan Gopal,-0.001329899299889803,0.2087635707572463
Sebastian Vogl,9.864557266235352,6.000110655745989
Sebastian Vogl,-0.0015058211283758283,9.111829128375511
Harish Swaminathan Gopal,-0.0014614966930821538,1.989708224028857
Sebastian Asen,-0.003950405865907669,2.3021416385562743
Sebastian Asen,0.0006894696853123605,12.963145214525436
Reference Generator,-0.08089417219161987,453.0873818690512
Sebastian Asen,-0.0025680309627205133,28.08163700959392
Reference Generator,-0.00020132222562097013,28.302208389772083
Harish Swaminathan Gopal,-0.001548076281324029,430.81640244135326
Harish Swaminathan Gopal,-0.0013757256092503667,1.8389653941414525
Harish Swaminathan Gopal,-0.0013719182461500168,508.7875611562072
Reference Generator,-9.167091047856957e-05,13.739506297578687
Sebastian Vogl,0.0010217807721346617,40.210105896916815
Sebastian Vogl,-0.001297211623750627,30.802636829305857
Sebastian Asen,-0.004616614431142807,286.25219360055235
Sebastian Asen,-0.0019532376900315285,27.638199954469034
Sebastian Asen,-0.0013103126548230648,13.243180886032706
Harish Swaminathan Gopal,-0.0010942395310848951,116.7595685179002
Harish Swaminathan Gopal,-0.0014294666470959783,0.20925408913255186
Harish Swaminathan Gopal,-0.0017022339161485434,9.68002034026058
Sebastian Vogl,-0.0015505787450820208,9.02174616181647
Reference Generator,-0.003777128644287586,0.0005026974800437798
Sebastian Asen,0.0032244776375591755,0.27094216087356304
Harish Swaminathan Gopal,-0.001427933108061552,116.97163713049537
Reference Generator,-0.003914924338459969,0.0005066810486199857
Sebastian Asen,0.0034676312934607267,226.53242272858057
Harish Swaminathan Gopal,-0.001739955274388194,0.0
Harish Swaminathan Gopal,-0.0015990034444257617,0.27253712657245743
Reference Generator,-0.0009526183130219579,19.325036223239696
Sebastian Vogl,-0.0012216676259413362,30.26223020777005
Harish Swaminathan Gopal,-0.0014693241100758314,0.2087613082594558
Sebastian Asen,0.0028996728360652924,12.964630097411144
Sebastian Asen,0.0007918437477201223,9.649022235854241
Sebastian Asen,0.0005599267315119505,273.16405287267935
Reference Generator,-0.0021475455723702908,13.93338456953408
Reference Generator,-0.00419627595692873,16.957547221146005
Sebastian Asen,-0.0036285165697336197,9.894699683589907
Reference Generator,-0.003795346012338996,12.815315165175644
Sebastian Vogl,-0.0015450301580131054,30.410556926593458
Sebastian Asen,-2.2514816009788774e-05,9.65580560087448
Sebastian Vogl,-0.0015606660163030028,30.26222718288228
Sebastian Vogl,-0.0015195256564766169,4.992367199139236
Reference Generator,-0.008677909150719643,406.9805867093363
Sebastian Asen,-0.006483842618763447,273.1631973984291
Harish Swaminathan Gopal,-0.0017241390887647867,1.6944507073888497
Sebastian Asen,-0.0035564813297241926,256.28236826875025
Harish Swaminathan Gopal,-0.001250203000381589,1.6940053094111232
Sebastian Vogl,-0.001519956742413342,30.410563106893605
Sebastian Vogl,-0.0014616278931498528,4.977885504000181
Harish Swaminathan Gopal,-0.0015750436577945948,431.72802711012343
Sebastian Vogl,-14.622546195983887,5.782329816638648e-05
Harish Swaminathan Gopal,-0.001556525588966906,9.432673300621772
Sebastian Asen,-0.001912004896439612,12.964158094935732
Sebastian Vogl,-0.001381687237881124,1.0001058842423223
Sebastian Asen,-0.003185333451256156,1.694236233248436
Harish Swaminathan Gopal,-0.001553955371491611,1.694081518357803
Reference Generator,-0.002927497960627079,11.1010478574139
Harish Swaminathan Gopal,-0.001310180639848113,513.9808466316282
Reference Generator,0.003444457659497857,12.712332728317742
Harish Swaminathan Gopal,-0.0015660844510421157,451.1498474110247
Sebastian Vogl,-180.00135803222656,1.7321602617904117
Reference Generator,-0.00012517787399701774,10.707168939162681
Sebastian Asen,-0.002722980221733451,1.8380516825794448
Harish Swaminathan Gopal,-0.0013720705173909664,0.2092383702789215
Harish Swaminathan Gopal,-0.0016306889010593295,318.8972945540411
Sebastian Asen,-0.004582889843732119,275.40148548583215
Harish Swaminathan Gopal,-0.0013954316964372993,0.20881574775770212
Harish Swaminathan Gopal,-0.0014426668640226126,435.78337992311975
Sebastian Vogl,-0.0014607594348490238,5.882404637269021
Harish Swaminathan Gopal,-0.0010014028521254659,447.479732963151
Sebastian Vogl,-0.0012647524708881974,9.07156044997938
Harish Swaminathan Gopal,-0.0013027642853558064,1.6938844817274517
Sebastian Asen,-0.005183233413845301,12.967851661650297
Sebastian Vogl,-0.0013787061907351017,30.410564681799837
Harish Swaminathan Gopal,-0.001454907120205462,1.8394207809147702
Reference Generator,-0.0584288015961647,371.7055678619355
Sebastian Vogl,-180.00161743164062,8.69427916784085e-05
Sebastian Vogl,-0.0014172003138810396,4.992524426804712
Reference Generator,-0.004051848780363798,11.281476140893076
Reference Generator,-0.06286964565515518,468.52703353240764
Sebastian Vogl,-0.0014115158701315522,7.463480434973922
Reference Generator,0.0007077586487866938,59.4176457103328
Harish Swaminathan Gopal,-0.0015209390548989177,0.1545305080584757
Sebastian Vogl,-0.0013333384413272142,6.447897088267063e-05
Sebastian Vogl,-0.0012616330059245229,5.974043296726521
Sebastian Vogl,-0.0014364924281835556,3.737405523092689e-05
Harish Swaminathan Gopal,-0.0013609710149466991,0.20950583266950806
Sebastian Vogl,-0.0012665290851145983,4.96743796376194
Harish Swaminathan Gopal,-0.0014691520482301712,327.9548392030005
Harish Swaminathan Gopal,-0.0016390973469242454,319.3886361794737
Sebastian Vogl,-0.0014441052917391062,9.057475659147691
Sebastian Vogl,0.00158815982285887,40.04856006136407
Sebastian Asen,-0.0026900949887931347,12.966177022384164
Sebastian Vogl,-0.0017257722793146968,4.992147368822247e-05
Reference Generator,0.0013055636081844568,12.756234886175914
Sebastian Vogl,-0.0015958019066601992,30.80263767122068
Harish Swaminathan Gopal,-0.0016921389615163207,9.397523221307896
Harish Swaminathan Gopal,-0.0012635542079806328,1.694179635279833
Harish Swaminathan Gopal,-0.0013016186421737075,1.69419856114307
Sebastian Asen,0.0019250197801738977,27.53472927149484
Sebastian Vogl,9.86445426940918,6.593616888923329e-05
Sebastian Vogl,-0.0014078743988648057,30.802646869275943
Harish Swaminathan Gopal,-0.0017579358536750078,0.0
Sebastian Vogl,0.0012458907440304756,40.651641043941744
Sebastian Vogl,-0.0013506395043805242,30.26222884196921
Harish Swaminathan Gopal,-0.0012521538883447647,292.50682733033864
Reference Generator,-0.06401295959949493,372.64970843189604
Harish Swaminathan Gopal,-0.0013202799018472433,1.6940245993486376
Sebastian Vogl,-0.0015770058380439878,30.410567289807204
Harish Swaminathan Gopal,-0.0013930207351222634,1.6934208238940294
Harish Swaminathan Gopal,-0.0013743072049692273,146.18247587500917
Sebastian Vogl,-0.0013181963004171848,6.068991141120267
Reference Generator,-0.06370148062705994,370.007425430181
Sebastian Asen,0.0031187606509774923,9.896475321872595
Sebastian Asen,-0.0003832249203696847,248.63149160699106
Reference Generator,-0.0021726626437157393,10.707250179663818
Harish Swaminathan Gopal,-0.0015480421716347337,0.20927729333511447
Sebastian Asen,0.0009378421236760914,283.22033178937767
Harish Swaminathan Gopal,-0.0010895789600908756,40.88417899955822
Sebastian Vogl,0.0014376556500792503,40.04846456542886
Sebastian Asen,0.0013815752463415265,293.8737225928563
Harish Swaminathan Gopal,-0.001214735908433795,0.2091758104824559
Harish Swaminathan Gopal,-0.0013395653804764152,19.281457606758337
Sebastian Vogl,-0.0012464929604902864,9.056597257536126
Reference Generator,0.00011820009240182117,28.33376217584099
Harish Swaminathan Gopal,-0.0014609118225052953,0.20936702741303287
Sebastian Vogl,-0.0014361173380166292,30.063298828313336
Sebastian Vogl,-0.001682128757238388,10.413152571202954
Reference Generator,-0.00013073629816062748,17.602469981536334
Harish Swaminathan Gopal,-0.0012000649003311992,380.3675393204853
Sebastian Asen,-0.004751015454530716,9.643888051925863
Sebastian Vogl,89.99836730957031,7.843629404317016e-05
Sebastian Asen,-0.005119733512401581,9.892709942429066
Sebastian Asen,-0.0014261893229559064,25.032238881517404
Harish Swaminathan Gopal,-0.0014364866074174643,142.28542459187742
Harish Swaminathan Gopal,-0.0015508892247453332,0.2087519626062573
Sebastian Vogl,-0.0014753330033272505,7.542819582127711
Sebastian Asen,-0.001920639886520803,12.966302852117874
Sebastian Asen,-0.0047149136662483215,275.274023892101
Sebastian Vogl,89.99832153320312,2.0001817796500467
Harish Swaminathan Gopal,-0.001636739238165319,0.2092377040321599
Sebastian Asen,-0.004781296476721764,275.20820937341
Harish Swaminathan Gopal,-0.0014450781745836139,1.9895328016138811
Harish Swaminathan Gopal,-0.0014474334893748164,1.6943092995722226
Reference Generator,-0.004001057706773281,16.101401584319344
Sebastian Vogl,-0.0014471359318122268,5.848333401319716
Sebastian Vogl,0.0009835397358983755,40.210222496601915
Reference Generator,-0.0640997365117073,373.77554098994494
Reference Generator,-0.06398086994886398,373.4669788714408
Harish Swaminathan Gopal,-0.0014699683524668217,0.0
Sebastian Asen,-0.0037691709585487843,12.966535180063586
Sebastian Vogl,-0.0017147944308817387,30.063298088528356
Reference Generator,-0.0007539997459389269,10.678675851861986
Harish Swaminathan Gopal,-0.0012306045973673463,424.64172657328766
Sebastian Asen,-0.0033818273805081844,256.49195061467367
Sebastian Asen,-0.004594804253429174,288.76843109230026
Sebastian Asen,0.0006329994066618383,9.898794875585558
Sebastian Asen,0.0026073611807078123,13.242816254184081
Reference Generator,0.0023150646593421698,29.436630683619107
Sebastian Asen,-0.0016680459957569838,9.898218884716192
Sebastian Vogl,-0.0013429392129182816,7.24006155142785
Sebastian Asen,-0.0017749714897945523,280.71210663894846
Sebastian Vogl,-0.0016002397751435637,41.82426566829938
Reference Generator,-0.06396585702896118,370.20958783458525
Sebastian Vogl,-180.00148010253906,7.104997106465443e-05
Sebastian Vogl,-0.0013293022057041526,30.41057026599255
Sebastian Vogl,9.864361763000488,5.444839605034949e-05
Harish Swaminathan Gopal,-0.0011473970953375101,439.6945845012897
Sebastian Vogl,0.0015641889767721295,40.65192720509767
Reference Generator,-0.004029723349958658,12.194648290185807
Sebastian Asen,0.0029510490130633116,271.8495096177827
Harish Swaminathan Gopal,-0.0014611167134717107,0.20873300927871605
Sebastian Vogl,-180.00144958496094,0.0004854331138322475
Sebastian Vogl,89.99861145019531,2.5100856311972466
Reference Generator,-0.002674098126590252,32.33552191162714
Sebastian Vogl,-180.0012969970703,1.8449526401742393
Reference Generator,-0.08103348314762115,456.4505770817396
Harish Swaminathan Gopal,-0.0013548849383369088,1.693900292918522
Harish Swaminathan Gopal,-0.0015483105089515448,319.74314187230425
Sebastian Asen,0.0023910196032375097,59.772271475678025
Reference Generator,0.0027401717379689217,94.47846195162936
Sebastian Asen,0.00046911000390537083,1.8390125414276106
Sebastian Vogl,-0.0012482206802815199,30.262221017917017
Reference Generator,-0.0035520668607205153,116.59720763502744
Sebastian Vogl,-0.0016106752445921302,6.029954217531985e-05
Sebastian Vogl,-0.001354613690637052,30.410554871428428
Sebastian Vogl,-0.0013015236472710967,30.410571525124766
Harish Swaminathan Gopal,-0.001320092473179102,9.673328433131525
Harish Swaminathan Gopal,-0.001648742239922285,145.09284877135244
Harish Swaminathan Gopal,-0.0012869825586676598,1.694543497378137
Sebastian Vogl,-0.0012371867196634412,4.96821548929405
Sebastian Asen,-0.0009450201177969575,271.2460655091062
Sebastian Asen,-0.0012811439810320735,278.7764679056175
Harish Swaminathan Gopal,-0.0014007468707859516,0.0
Sebastian Vogl,-0.00128158216830343,7.460745184020643
Sebastian Vogl,89.998291015625,2.0004070392684334
Sebastian Vogl,-0.0014583461452275515,30.262215087789937
Harish Swaminathan Gopal,-0.00125379697419703,0.0
Sebastian Asen,0.0016446252120658755,100.09350405648445
Reference Generator,-0.0021366579458117485,17.74210243777081
Sebastian Vogl,-180.00132751464844,0.0004678856344071836
Reference Generator,-0.0024549677036702633,11.18904818096602
Sebastian Vogl,9.864274978637695,6.000105148542587
Reference Generator,-0.06683119386434555,466.86637880790664
Sebastian Asen,0.0030221000779420137,12.966241851792834
Sebastian Asen,-0.005374372936785221,25.049219718320018
Sebastian Vogl,-0.0013817038852721453,7.4399369279139815
Harish Swaminathan Gopal,-0.0013212538324296474,449.23493491214674
Sebastian Vogl,-0.001734926481731236,5.989584412103347e-05
Harish Swaminathan Gopal,-0.0013284948654472828,0.0
Reference Generator,0.0005588273052126169,19.243598407540066
Harish Swaminathan Gopal,-0.001392943668179214,1.8395421126663734
Reference Generator,0.00018077365530189127,16.557279978065782
Sebastian Vogl,-0.0014193562092259526,5.964010194622277
Harish Swaminathan Gopal,-0.0015131508698686957,0.15402603312683336
Sebastian Asen,0.0018682933878153563,9.639794728506672
Sebastian Vogl,-180.0013427734375,0.00046736760082169166
Reference Generator,-0.0038587828166782856,16.19065130765649
Harish Swaminathan Gopal,-0.0013327638152986765,0.0
Sebastian Vogl,-180.00149536132812,1.972675169024341
Sebastian Vogl,-0.0013936565956100821,6.062522344349557
Sebastian Vogl,-0.0012497259303927422,90.13548586846376
Harish Swaminathan Gopal,-0.0013411768013611436,35.303456885495805
Sebastian Asen,-0.00457871425896883,288.2973920713932
Harish Swaminathan Gopal,-0.0013774654362350702,1.555179179314572
Harish Swaminathan Gopal,-0.001518204458989203,520.079289355775
Sebastian Asen,3.808838300756179e-05,112.39019299668402
Harish Swaminathan Gopal,-0.0013239530380815268,1.6946194627698066
Sebastian Vogl,-0.0014713822165504098,90.1354864305977
Sebastian Asen,-0.0025848911609500647,9.884221208623208
